date,1. open,2. high,3. low,4. close,5. volume
2020-09-04 09:08:00,6.86,6.86,6.86,6.86,336.0
2020-09-04 09:07:00,6.87,6.87,6.86,6.86,5170.0
2020-09-04 09:06:00,6.87,6.87,6.87,6.87,414.0
2020-09-04 09:05:00,6.86,6.87,6.86,6.86,34289.0
2020-09-04 09:04:00,6.87,6.87,6.86,6.86,4549.0
2020-09-04 09:03:00,6.88,6.88,6.86,6.86,636.0
2020-09-04 09:02:00,6.86,6.88,6.86,6.87,16245.0
2020-09-04 09:01:00,6.86,6.86,6.86,6.86,1645.0
2020-09-04 08:59:00,6.85,6.8502,6.85,6.8502,5548.0
2020-09-04 08:58:00,6.87,6.87,6.86,6.86,894.0
2020-09-04 08:57:00,6.86,6.86,6.86,6.86,2203.0
2020-09-04 08:56:00,6.8799,6.8799,6.8799,6.8799,620.0
2020-09-04 08:55:00,6.86,6.86,6.86,6.86,20327.0
2020-09-04 08:54:00,6.86,6.86,6.86,6.86,100.0
2020-09-04 08:52:00,6.86,6.88,6.86,6.86,22840.0
2020-09-04 08:51:00,6.86,6.86,6.86,6.86,200.0
2020-09-04 08:50:00,6.861,6.87,6.861,6.87,14690.0
2020-09-04 08:49:00,6.8601,6.87,6.8601,6.8699,2203.0
2020-09-04 08:48:00,6.87,6.87,6.87,6.87,1191.0
2020-09-04 08:47:00,6.86,6.86,6.86,6.86,5721.0
2020-09-04 08:46:00,6.86,6.86,6.8599,6.86,1006.0
2020-09-04 08:45:00,6.86,6.86,6.86,6.86,7042.0
2020-09-04 08:44:00,6.8599,6.86,6.85,6.85,1000.0
2020-09-04 08:42:00,6.8599,6.86,6.8599,6.86,9050.0
2020-09-04 08:39:00,6.86,6.86,6.86,6.86,1536.0
2020-09-04 08:38:00,6.8655,6.87,6.8655,6.87,400.0
2020-09-04 08:37:00,6.861,6.87,6.85,6.85,400.0
2020-09-04 08:36:00,6.8501,6.8501,6.8501,6.8501,475.0
2020-09-04 08:35:00,6.85,6.85,6.85,6.85,3566.0
2020-09-04 08:34:00,6.85,6.85,6.85,6.85,1068.0
2020-09-04 08:33:00,6.84,6.84,6.84,6.84,5615.0
2020-09-04 08:31:00,6.84,6.84,6.84,6.84,989.0
2020-09-04 08:29:00,6.84,6.84,6.84,6.84,1000.0
2020-09-04 08:25:00,6.83,6.83,6.83,6.83,199.0
2020-09-04 08:22:00,6.83,6.84,6.83,6.84,10500.0
2020-09-04 08:21:00,6.84,6.84,6.83,6.83,1365.0
2020-09-04 08:14:00,6.8399,6.8399,6.8399,6.8399,750.0
2020-09-04 08:12:00,6.8301,6.8301,6.83,6.83,458.0
2020-09-04 08:10:00,6.8499,6.8499,6.8499,6.8499,199.0
2020-09-04 08:09:00,6.83,6.83,6.83,6.83,532.0
2020-09-04 08:06:00,6.83,6.83,6.83,6.83,500.0
2020-09-04 08:01:00,6.8301,6.86,6.82,6.83,45344.0
2020-09-04 07:58:00,6.82,6.82,6.82,6.82,422.0
2020-09-04 07:50:00,6.84,6.84,6.84,6.84,542.0
2020-09-04 07:41:00,6.85,6.85,6.85,6.85,2090.0
2020-09-04 07:40:00,6.85,6.85,6.85,6.85,100.0
2020-09-04 07:28:00,6.85,6.85,6.85,6.85,100.0
2020-09-04 07:26:00,6.85,6.85,6.85,6.85,1000.0
2020-09-04 07:25:00,6.84,6.84,6.84,6.84,300.0
2020-09-04 07:16:00,6.85,6.85,6.85,6.85,500.0
2020-09-04 07:15:00,6.85,6.85,6.85,6.85,28434.0
2020-09-04 07:14:00,6.84,6.84,6.84,6.84,758.0
2020-09-04 07:06:00,6.85,6.85,6.85,6.85,466.0
2020-09-04 07:02:00,6.84,6.84,6.84,6.84,501.0
2020-09-04 07:01:00,6.85,6.85,6.84,6.84,20721.0
2020-09-04 05:03:00,6.89,6.89,6.89,6.89,613.0
2020-09-04 04:16:00,6.82,6.82,6.82,6.82,150.0
2020-09-04 04:13:00,6.82,6.82,6.82,6.82,279.0
2020-09-04 04:02:00,6.82,6.82,6.82,6.82,1000.0
2020-09-03 19:59:00,6.795,6.795,6.79,6.79,2793.0
2020-09-03 19:57:00,6.79,6.79,6.79,6.79,110.0
2020-09-03 19:54:00,6.8,6.8,6.8,6.8,1030.0
2020-09-03 19:52:00,6.79,6.81,6.79,6.81,1601.0
2020-09-03 19:46:00,6.78,6.78,6.78,6.78,308.0
2020-09-03 19:45:00,6.78,6.78,6.78,6.78,251.0
2020-09-03 19:43:00,6.78,6.78,6.78,6.78,5029.0
2020-09-03 19:42:00,6.77,6.77,6.77,6.77,3400.0
2020-09-03 19:41:00,6.77,6.77,6.77,6.77,100.0
2020-09-03 19:40:00,6.76,6.77,6.76,6.77,1503.0
2020-09-03 19:38:00,6.76,6.77,6.76,6.77,4700.0
2020-09-03 19:35:00,6.76,6.77,6.76,6.77,5500.0
2020-09-03 19:33:00,6.77,6.77,6.77,6.77,1190.0
2020-09-03 19:27:00,6.77,6.77,6.77,6.77,315.0
2020-09-03 19:22:00,6.77,6.77,6.76,6.76,20430.0
2020-09-03 19:21:00,6.78,6.78,6.78,6.78,6570.0
2020-09-03 19:19:00,6.79,6.79,6.78,6.78,20934.0
2020-09-03 19:18:00,6.8,6.8,6.8,6.8,1067.0
2020-09-03 19:17:00,6.8,6.8,6.8,6.8,200.0
2020-09-03 19:15:00,6.81,6.81,6.81,6.81,1000.0
2020-09-03 19:14:00,6.8,6.8,6.8,6.8,1000.0
2020-09-03 19:09:00,6.8,6.81,6.8,6.81,600.0
2020-09-03 19:06:00,6.82,6.82,6.82,6.82,10000.0
2020-09-03 19:05:00,6.81,6.81,6.81,6.81,360.0
2020-09-03 19:03:00,6.81,6.8101,6.81,6.8101,1500.0
2020-09-03 19:02:00,6.81,6.81,6.81,6.81,296.0
2020-09-03 19:00:00,6.81,6.81,6.81,6.81,500.0
2020-09-03 18:59:00,6.8,6.81,6.8,6.8,1145.0
2020-09-03 18:56:00,6.8,6.8,6.8,6.8,7000.0
2020-09-03 18:53:00,6.8,6.8,6.8,6.8,3000.0
2020-09-03 18:50:00,6.81,6.81,6.81,6.81,300.0
2020-09-03 18:49:00,6.8,6.8,6.8,6.8,501.0
2020-09-03 18:45:00,6.8,6.8,6.8,6.8,300.0
2020-09-03 18:44:00,6.8,6.8,6.8,6.8,100.0
2020-09-03 18:36:00,6.8,6.8,6.8,6.8,1000.0
2020-09-03 18:35:00,6.82,6.82,6.82,6.82,1075.0
2020-09-03 18:29:00,6.8,6.8,6.8,6.8,460.0
2020-09-03 18:21:00,6.8,6.8,6.8,6.8,1000.0
2020-09-03 18:19:00,6.8,6.8,6.8,6.8,1156.0
2020-09-03 18:11:00,6.8,6.8,6.8,6.8,2087.0
2020-09-03 18:08:00,6.81,6.81,6.81,6.81,2256.0
2020-09-03 18:07:00,6.82,6.82,6.82,6.82,7513.0
2020-09-03 18:06:00,6.82,6.82,6.82,6.82,300.0
2020-09-03 18:03:00,6.82,6.82,6.82,6.82,3000.0
2020-09-03 17:59:00,6.82,6.82,6.82,6.82,305.0
2020-09-03 17:58:00,6.83,6.83,6.82,6.82,1944.0
2020-09-03 17:57:00,6.82,6.82,6.82,6.82,1047.0
2020-09-03 17:55:00,6.83,6.83,6.83,6.83,133.0
2020-09-03 17:54:00,6.825,6.83,6.82,6.82,1186.0
2020-09-03 17:49:00,6.83,6.83,6.82,6.82,2039.0
2020-09-03 17:48:00,6.82,6.83,6.82,6.83,519.0
2020-09-03 17:47:00,6.82,6.82,6.82,6.82,376.0
2020-09-03 17:46:00,6.83,6.83,6.83,6.83,374.0
2020-09-03 17:42:00,6.83,6.83,6.83,6.83,349.0
2020-09-03 17:41:00,6.82,6.82,6.82,6.82,159.0
2020-09-03 17:40:00,6.83,6.83,6.82,6.82,603.0
2020-09-03 17:39:00,6.82,6.82,6.82,6.82,217.0
2020-09-03 17:34:00,6.83,6.83,6.82,6.82,607.0
2020-09-03 17:31:00,6.83,6.83,6.82,6.82,342.0
2020-09-03 17:27:00,6.82,6.82,6.82,6.82,512.0
2020-09-03 17:26:00,6.82,6.82,6.82,6.82,117.0
2020-09-03 17:25:00,6.82,6.82,6.82,6.82,1170.0
2020-09-03 17:23:00,6.82,6.82,6.82,6.82,565.0
2020-09-03 17:22:00,6.83,6.83,6.83,6.83,234.0
2020-09-03 17:20:00,6.82,6.83,6.82,6.83,368.0
2020-09-03 17:19:00,6.82,6.82,6.82,6.82,174.0
2020-09-03 17:17:00,6.82,6.82,6.82,6.82,270.0
2020-09-03 17:15:00,6.82,6.82,6.82,6.82,320.0
2020-09-03 17:14:00,6.83,6.83,6.83,6.83,646.0
2020-09-03 17:11:00,6.82,6.82,6.82,6.82,1020.0
2020-09-03 17:09:00,6.82,6.82,6.82,6.82,428.0
2020-09-03 17:07:00,6.8202,6.8202,6.8202,6.8202,288.0
2020-09-03 17:05:00,6.82,6.82,6.82,6.82,204.0
2020-09-03 17:04:00,6.83,6.83,6.83,6.83,312.0
2020-09-03 17:03:00,6.83,6.83,6.83,6.83,309.0
2020-09-03 17:00:00,6.83,6.83,6.83,6.83,526.0
2020-09-03 16:59:00,6.82,6.82,6.82,6.82,884.0
2020-09-03 16:58:00,6.8298,6.8298,6.8298,6.8298,2136.0
2020-09-03 16:56:00,6.83,6.83,6.83,6.83,542.0
2020-09-03 16:55:00,6.82,6.83,6.82,6.83,672.0
2020-09-03 16:54:00,6.82,6.82,6.82,6.82,1036.0
2020-09-03 16:53:00,6.82,6.82,6.82,6.82,2131.0
2020-09-03 16:51:00,6.82,6.8298,6.82,6.8298,1265.0
2020-09-03 16:50:00,6.83,6.83,6.83,6.83,136.0
2020-09-03 16:49:00,6.8298,6.8298,6.8298,6.8298,587.0
2020-09-03 16:46:00,6.82,6.8298,6.82,6.8298,1275.0
2020-09-03 16:45:00,6.83,6.83,6.82,6.82,1777.0
2020-09-03 16:43:00,6.8298,6.8298,6.82,6.82,1595.0
2020-09-03 16:41:00,6.83,6.83,6.82,6.82,11057.0
2020-09-03 16:40:00,6.83,6.83,6.83,6.83,614.0
2020-09-03 16:36:00,6.8299,6.8299,6.8299,6.8299,242.0
2020-09-03 16:35:00,6.82,6.82,6.82,6.82,443.0
2020-09-03 16:34:00,6.83,6.83,6.83,6.83,732.0
2020-09-03 16:33:00,6.82,6.82,6.82,6.82,1453.0
2020-09-03 16:32:00,6.83,6.84,6.83,6.84,1278.0
2020-09-03 16:31:00,6.8398,6.8398,6.8398,6.8398,291.0
2020-09-03 16:29:00,6.84,6.84,6.8398,6.8398,405.0
2020-09-03 16:28:00,6.83,6.83,6.83,6.83,276.0
2020-09-03 16:26:00,6.83,6.83,6.83,6.83,2752.0
2020-09-03 16:25:00,6.82,6.82,6.82,6.82,906.0
2020-09-03 16:22:00,6.83,6.83,6.82,6.82,88553.0
2020-09-03 16:21:00,6.83,6.83,6.83,6.83,3471.0
2020-09-03 16:20:00,6.84,6.84,6.84,6.84,6626.0
2020-09-03 16:19:00,6.84,6.84,6.83,6.83,833.0
2020-09-03 16:18:00,6.84,6.84,6.83,6.83,339.0
2020-09-03 16:17:00,6.83,6.83,6.83,6.83,10063.0
2020-09-03 16:16:00,6.83,6.83,6.83,6.83,2738.0
2020-09-03 16:15:00,6.82,6.83,6.82,6.83,735.0
2020-09-03 16:14:00,6.8298,6.83,6.8298,6.83,1573.0
2020-09-03 16:13:00,6.8202,6.83,6.8202,6.83,536.0
2020-09-03 16:11:00,6.82,6.82,6.82,6.82,1742.0
2020-09-03 16:10:00,6.8201,6.8201,6.8201,6.8201,4221.0
2020-09-03 16:09:00,6.83,6.83,6.82,6.82,5445.0
2020-09-03 16:08:00,6.82,6.82,6.82,6.82,1294.0
2020-09-03 16:07:00,6.82,6.82,6.81,6.81,1041.0
2020-09-03 16:06:00,6.83,6.83,6.83,6.83,24158.0
2020-09-03 16:05:00,6.83,6.84,6.83,6.83,4454.0
2020-09-03 16:04:00,6.82,6.84,6.82,6.83,232255.0
2020-09-03 16:03:00,6.84,6.84,6.84,6.84,1573.0
2020-09-03 16:02:00,6.81,6.84,6.81,6.84,929.0
2020-09-03 16:01:00,6.81,6.81,6.81,6.81,215.0
2020-09-03 16:00:00,6.815,6.82,6.81,6.8172,661342.0
2020-09-03 15:59:00,6.815,6.82,6.81,6.815,230912.0
2020-09-03 15:58:00,6.82,6.82,6.81,6.815,209793.0
2020-09-03 15:57:00,6.8128,6.82,6.81,6.82,301455.0
2020-09-03 15:56:00,6.81,6.82,6.8,6.81,288569.0
2020-09-03 15:55:00,6.79,6.81,6.785,6.805,479805.0
2020-09-03 15:54:00,6.7937,6.8,6.78,6.785,499960.0
2020-09-03 15:53:00,6.785,6.8,6.78,6.795,479324.0
2020-09-03 15:52:00,6.78,6.79,6.775,6.785,314685.0
2020-09-03 15:51:00,6.78,6.79,6.7629,6.77,670763.0
2020-09-03 15:50:00,6.785,6.79,6.78,6.785,179368.0
2020-09-03 15:49:00,6.795,6.7972,6.78,6.78,131864.0
2020-09-03 15:48:00,6.79,6.8,6.79,6.79,119917.0
2020-09-03 15:47:00,6.805,6.81,6.79,6.79,319781.0
2020-09-03 15:46:00,6.8,6.81,6.8,6.805,88294.0
2020-09-03 15:45:00,6.805,6.81,6.8,6.8,107044.0
2020-09-03 15:44:00,6.8,6.81,6.795,6.81,170509.0
2020-09-03 15:43:00,6.79,6.8,6.79,6.8,194169.0
2020-09-03 15:42:00,6.7928,6.8,6.79,6.8,194061.0
2020-09-03 15:41:00,6.7977,6.8,6.79,6.79,90890.0
2020-09-03 15:40:00,6.805,6.81,6.79,6.795,236049.0
2020-09-03 15:39:00,6.8,6.81,6.8,6.805,31845.0
2020-09-03 15:38:00,6.795,6.805,6.795,6.805,477056.0
2020-09-03 15:37:00,6.785,6.805,6.781,6.795,358030.0
2020-09-03 15:36:00,6.76,6.79,6.76,6.7871,475907.0
2020-09-03 15:35:00,6.785,6.79,6.77,6.77,648144.0
2020-09-03 15:34:00,6.785,6.79,6.78,6.78,131027.0
2020-09-03 15:33:00,6.795,6.8,6.78,6.785,211418.0
2020-09-03 15:32:00,6.795,6.8,6.79,6.79,67596.0
2020-09-03 15:31:00,6.79,6.8,6.78,6.795,391288.0
2020-09-03 15:30:00,6.7949,6.8,6.79,6.795,94579.0
2020-09-03 15:29:00,6.8,6.8,6.79,6.7968,34998.0
2020-09-03 15:28:00,6.8,6.8,6.79,6.7971,35852.0
2020-09-03 15:27:00,6.785,6.8,6.785,6.795,209532.0
2020-09-03 15:26:00,6.785,6.79,6.78,6.79,75224.0
2020-09-03 15:25:00,6.79,6.7972,6.78,6.785,124599.0
2020-09-03 15:24:00,6.795,6.8,6.79,6.795,65569.0
2020-09-03 15:23:00,6.79,6.8,6.79,6.7932,69579.0
2020-09-03 15:22:00,6.795,6.8,6.78,6.795,516887.0
2020-09-03 15:21:00,6.79,6.8,6.79,6.79,49886.0
2020-09-03 15:20:00,6.81,6.81,6.795,6.8,538620.0
2020-09-03 15:19:00,6.815,6.82,6.81,6.81,28760.0
2020-09-03 15:18:00,6.815,6.82,6.81,6.81,31970.0
2020-09-03 15:17:00,6.81,6.82,6.81,6.81,61679.0
2020-09-03 15:16:00,6.82,6.82,6.81,6.815,35310.0
2020-09-03 15:15:00,6.805,6.82,6.8,6.82,138930.0
2020-09-03 15:14:00,6.8,6.81,6.8,6.805,38074.0
2020-09-03 15:13:00,6.81,6.81,6.8,6.805,123220.0
2020-09-03 15:12:00,6.805,6.81,6.8,6.805,23368.0
2020-09-03 15:11:00,6.81,6.815,6.8,6.81,166859.0
2020-09-03 15:10:00,6.81,6.82,6.81,6.81,26194.0
2020-09-03 15:09:00,6.82,6.83,6.81,6.81,202858.0
2020-09-03 15:08:00,6.81,6.82,6.8032,6.815,349261.0
2020-09-03 15:07:00,6.8059,6.82,6.8,6.81,179173.0
2020-09-03 15:06:00,6.81,6.815,6.8028,6.805,202551.0
2020-09-03 15:05:00,6.815,6.82,6.8,6.805,123771.0
2020-09-03 15:04:00,6.81,6.82,6.8,6.81,457821.0
2020-09-03 15:03:00,6.8065,6.81,6.8,6.81,147827.0
2020-09-03 15:02:00,6.81,6.815,6.8,6.8033,415526.0
2020-09-03 15:01:00,6.805,6.82,6.8,6.81,130088.0
2020-09-03 15:00:00,6.82,6.83,6.8,6.8,398871.0
2020-09-03 14:59:00,6.815,6.82,6.81,6.813,14794.0
2020-09-03 14:58:00,6.81,6.82,6.81,6.815,81559.0
2020-09-03 14:57:00,6.8172,6.82,6.81,6.815,31714.0
2020-09-03 14:56:00,6.8297,6.83,6.81,6.815,279410.0
2020-09-03 14:55:00,6.8237,6.83,6.82,6.825,44505.0
2020-09-03 14:54:00,6.83,6.84,6.82,6.8277,106495.0
2020-09-03 14:53:00,6.83,6.84,6.83,6.8301,54810.0
2020-09-03 14:52:00,6.83,6.8376,6.83,6.835,14414.0
2020-09-03 14:51:00,6.8282,6.84,6.82,6.83,85972.0
2020-09-03 14:50:00,6.8316,6.8316,6.82,6.8272,85254.0
2020-09-03 14:49:00,6.8299,6.84,6.823,6.83,148109.0
2020-09-03 14:48:00,6.83,6.84,6.8243,6.8243,208955.0
2020-09-03 14:47:00,6.8332,6.84,6.83,6.835,57491.0
2020-09-03 14:46:00,6.84,6.84,6.83,6.8328,24454.0
2020-09-03 14:45:00,6.835,6.84,6.83,6.83,38091.0
2020-09-03 14:44:00,6.84,6.85,6.83,6.83,94556.0
2020-09-03 14:43:00,6.84,6.85,6.84,6.845,21590.0
2020-09-03 14:42:00,6.85,6.85,6.84,6.845,69912.0
2020-09-03 14:41:00,6.85,6.86,6.85,6.85,35504.0
2020-09-03 14:40:00,6.86,6.865,6.85,6.8529,156681.0
2020-09-03 14:39:00,6.8589,6.87,6.85,6.86,127001.0
2020-09-03 14:38:00,6.8593,6.86,6.85,6.86,11151.0
2020-09-03 14:37:00,6.86,6.86,6.85,6.85,25934.0
2020-09-03 14:36:00,6.86,6.86,6.85,6.86,43456.0
2020-09-03 14:35:00,6.85,6.86,6.84,6.86,201309.0
2020-09-03 14:34:00,6.86,6.86,6.85,6.855,31341.0
2020-09-03 14:33:00,6.855,6.86,6.85,6.86,82717.0
2020-09-03 14:32:00,6.845,6.86,6.84,6.8572,195326.0
2020-09-03 14:31:00,6.845,6.85,6.835,6.85,225435.0
2020-09-03 14:30:00,6.845,6.85,6.84,6.845,14857.0
2020-09-03 14:29:00,6.84,6.85,6.84,6.8469,14695.0
2020-09-03 14:28:00,6.8428,6.85,6.84,6.84,39989.0
2020-09-03 14:27:00,6.83,6.85,6.83,6.84,228332.0
2020-09-03 14:26:00,6.835,6.84,6.83,6.8337,31147.0
2020-09-03 14:25:00,6.835,6.84,6.83,6.835,46519.0
2020-09-03 14:24:00,6.84,6.85,6.8301,6.835,95883.0
2020-09-03 14:23:00,6.85,6.85,6.84,6.84,39108.0
2020-09-03 14:22:00,6.8468,6.85,6.84,6.845,20377.0
2020-09-03 14:21:00,6.8399,6.85,6.835,6.8481,132208.0
2020-09-03 14:20:00,6.8425,6.85,6.83,6.835,225052.0
2020-09-03 14:19:00,6.845,6.8461,6.84,6.8442,14044.0
2020-09-03 14:18:00,6.845,6.85,6.84,6.8432,16249.0
2020-09-03 14:17:00,6.85,6.86,6.84,6.85,89697.0
2020-09-03 14:16:00,6.86,6.86,6.85,6.85,36050.0
2020-09-03 14:15:00,6.8532,6.86,6.845,6.86,134876.0
2020-09-03 14:14:00,6.86,6.865,6.85,6.86,287552.0
2020-09-03 14:13:00,6.8672,6.87,6.86,6.87,41387.0
2020-09-03 14:12:00,6.8606,6.87,6.86,6.865,56401.0
2020-09-03 14:11:00,6.86,6.87,6.85,6.8635,109173.0
2020-09-03 14:10:00,6.845,6.86,6.84,6.86,376897.0
2020-09-03 14:09:00,6.86,6.8668,6.83,6.845,1412224.0
2020-09-03 14:08:00,6.8639,6.87,6.86,6.86,46668.0
2020-09-03 14:07:00,6.8513,6.87,6.85,6.86,108757.0
2020-09-03 14:06:00,6.86,6.87,6.85,6.855,209189.0
2020-09-03 14:05:00,6.855,6.86,6.85,6.855,20399.0
2020-09-03 14:04:00,6.85,6.8568,6.85,6.85,10735.0
2020-09-03 14:03:00,6.865,6.87,6.85,6.85,80774.0
2020-09-03 14:02:00,6.86,6.867,6.85,6.865,108717.0
2020-09-03 14:01:00,6.855,6.86,6.85,6.86,58577.0
2020-09-03 14:00:00,6.8544,6.86,6.85,6.855,18654.0
2020-09-03 13:59:00,6.87,6.87,6.85,6.8598,179348.0
2020-09-03 13:58:00,6.87,6.875,6.86,6.8633,99526.0
2020-09-03 13:57:00,6.87,6.878,6.86,6.87,273129.0
2020-09-03 13:56:00,6.8676,6.87,6.86,6.87,17741.0
2020-09-03 13:55:00,6.8535,6.87,6.85,6.865,195130.0
2020-09-03 13:54:00,6.8539,6.86,6.85,6.85,42749.0
2020-09-03 13:53:00,6.855,6.86,6.85,6.8528,31887.0
2020-09-03 13:52:00,6.85,6.86,6.85,6.8544,140314.0
2020-09-03 13:51:00,6.8332,6.85,6.83,6.8473,208830.0
2020-09-03 13:50:00,6.84,6.85,6.83,6.835,68473.0
2020-09-03 13:49:00,6.8515,6.855,6.84,6.845,99198.0
2020-09-03 13:48:00,6.85,6.8568,6.85,6.855,38559.0
2020-09-03 13:47:00,6.85,6.86,6.85,6.85,224944.0
2020-09-03 13:46:00,6.85,6.86,6.8432,6.845,185501.0
2020-09-03 13:45:00,6.84,6.85,6.84,6.845,101827.0
2020-09-03 13:44:00,6.845,6.85,6.84,6.8428,128095.0
2020-09-03 13:43:00,6.84,6.85,6.84,6.8432,35182.0
2020-09-03 13:42:00,6.84,6.85,6.83,6.85,288122.0
2020-09-03 13:41:00,6.829,6.8316,6.82,6.8316,88422.0
2020-09-03 13:40:00,6.83,6.83,6.82,6.825,49373.0
2020-09-03 13:39:00,6.83,6.84,6.82,6.825,145379.0
2020-09-03 13:38:00,6.835,6.84,6.82,6.83,156204.0
2020-09-03 13:37:00,6.8328,6.84,6.83,6.83,17167.0
2020-09-03 13:36:00,6.825,6.835,6.82,6.83,142090.0
2020-09-03 13:35:00,6.83,6.83,6.82,6.82,10431.0
2020-09-03 13:34:00,6.8244,6.83,6.82,6.8273,137558.0
2020-09-03 13:33:00,6.8272,6.83,6.82,6.825,190522.0
2020-09-03 13:32:00,6.84,6.84,6.82,6.825,200380.0
2020-09-03 13:31:00,6.85,6.855,6.84,6.84,304646.0
2020-09-03 13:30:00,6.855,6.86,6.85,6.855,21521.0
2020-09-03 13:29:00,6.8472,6.86,6.845,6.8599,69542.0
2020-09-03 13:28:00,6.84,6.85,6.83,6.85,191055.0
2020-09-03 13:27:00,6.84,6.85,6.84,6.84,79293.0
2020-09-03 13:26:00,6.86,6.86,6.84,6.8411,107312.0
2020-09-03 13:25:00,6.8645,6.87,6.86,6.8628,45393.0
2020-09-03 13:24:00,6.86,6.87,6.85,6.86,80067.0
2020-09-03 13:23:00,6.855,6.86,6.85,6.85,91013.0
2020-09-03 13:22:00,6.85,6.86,6.85,6.85,35615.0
2020-09-03 13:21:00,6.855,6.86,6.85,6.8528,43661.0
2020-09-03 13:20:00,6.8551,6.86,6.85,6.8544,29363.0
2020-09-03 13:19:00,6.86,6.86,6.84,6.8545,114791.0
2020-09-03 13:18:00,6.87,6.87,6.85,6.855,117829.0
2020-09-03 13:17:00,6.8728,6.875,6.86,6.865,114878.0
2020-09-03 13:16:00,6.875,6.88,6.87,6.87,66729.0
2020-09-03 13:15:00,6.875,6.88,6.865,6.8783,305387.0
2020-09-03 13:14:00,6.86,6.88,6.86,6.87,124441.0
2020-09-03 13:13:00,6.8548,6.87,6.85,6.86,121761.0
2020-09-03 13:12:00,6.85,6.86,6.85,6.855,24810.0
2020-09-03 13:11:00,6.8516,6.865,6.85,6.855,204028.0
2020-09-03 13:10:00,6.855,6.86,6.85,6.8514,83969.0
2020-09-03 13:09:00,6.845,6.86,6.84,6.855,141090.0
2020-09-03 13:08:00,6.85,6.85,6.84,6.8435,29358.0
2020-09-03 13:07:00,6.84,6.85,6.8301,6.85,74802.0
2020-09-03 13:06:00,6.8399,6.84,6.83,6.84,172617.0
2020-09-03 13:05:00,6.83,6.84,6.8232,6.83,78948.0
2020-09-03 13:04:00,6.84,6.845,6.8228,6.8228,361404.0
2020-09-03 13:03:00,6.8413,6.8459,6.84,6.84,31504.0
2020-09-03 13:02:00,6.85,6.85,6.84,6.8434,24493.0
2020-09-03 13:01:00,6.845,6.855,6.84,6.843,89467.0
2020-09-03 13:00:00,6.853,6.86,6.84,6.84,43534.0
2020-09-03 12:59:00,6.86,6.865,6.85,6.85,57499.0
2020-09-03 12:58:00,6.86,6.865,6.85,6.86,204951.0
2020-09-03 12:57:00,6.85,6.87,6.85,6.865,253476.0
2020-09-03 12:56:00,6.85,6.855,6.84,6.85,208865.0
2020-09-03 12:55:00,6.8432,6.86,6.84,6.85,142457.0
2020-09-03 12:54:00,6.8408,6.85,6.83,6.84,254789.0
2020-09-03 12:53:00,6.8439,6.8465,6.84,6.84,20747.0
2020-09-03 12:52:00,6.85,6.86,6.84,6.85,67772.0
2020-09-03 12:51:00,6.85,6.86,6.8428,6.85,137923.0
2020-09-03 12:50:00,6.86,6.865,6.84,6.85,341851.0
2020-09-03 12:49:00,6.86,6.87,6.855,6.86,400919.0
2020-09-03 12:48:00,6.86,6.87,6.86,6.86,21691.0
2020-09-03 12:47:00,6.8771,6.88,6.86,6.8693,269583.0
2020-09-03 12:46:00,6.87,6.88,6.86,6.88,141849.0
2020-09-03 12:45:00,6.8771,6.8771,6.87,6.87,10310.0
2020-09-03 12:44:00,6.88,6.8805,6.87,6.88,60209.0
2020-09-03 12:43:00,6.885,6.89,6.88,6.8801,60375.0
2020-09-03 12:42:00,6.8871,6.9,6.88,6.885,102053.0
2020-09-03 12:41:00,6.9,6.9,6.88,6.89,80305.0
2020-09-03 12:40:00,6.89,6.9,6.88,6.895,225100.0
2020-09-03 12:39:00,6.89,6.9,6.89,6.8914,45509.0
2020-09-03 12:38:00,6.885,6.9,6.8832,6.9,91459.0
2020-09-03 12:37:00,6.8742,6.89,6.8731,6.885,51910.0
2020-09-03 12:36:00,6.875,6.875,6.86,6.8701,163094.0
2020-09-03 12:35:00,6.88,6.88,6.87,6.87,73037.0
2020-09-03 12:34:00,6.88,6.8888,6.87,6.87,80173.0
2020-09-03 12:33:00,6.885,6.885,6.88,6.88,31981.0
2020-09-03 12:32:00,6.885,6.887,6.88,6.88,45078.0
2020-09-03 12:31:00,6.88,6.89,6.87,6.885,192476.0
2020-09-03 12:30:00,6.885,6.897,6.88,6.885,153241.0
2020-09-03 12:29:00,6.875,6.885,6.87,6.885,153329.0
2020-09-03 12:28:00,6.875,6.88,6.87,6.875,44202.0
2020-09-03 12:27:00,6.88,6.88,6.87,6.875,402536.0
2020-09-03 12:26:00,6.88,6.89,6.88,6.88,48716.0
2020-09-03 12:25:00,6.8868,6.8868,6.88,6.88,15555.0
2020-09-03 12:24:00,6.885,6.89,6.88,6.88,64082.0
2020-09-03 12:23:00,6.88,6.89,6.88,6.8828,41772.0
2020-09-03 12:22:00,6.88,6.89,6.88,6.88,61695.0
2020-09-03 12:21:00,6.895,6.9,6.88,6.885,65711.0
2020-09-03 12:20:00,6.89,6.9,6.89,6.895,53439.0
2020-09-03 12:19:00,6.88,6.9,6.88,6.89,89032.0
2020-09-03 12:18:00,6.89,6.89,6.88,6.88,61188.0
2020-09-03 12:17:00,6.8861,6.9,6.88,6.891,140099.0
2020-09-03 12:16:00,6.8928,6.91,6.885,6.885,281309.0
2020-09-03 12:15:00,6.893,6.8972,6.88,6.89,131229.0
2020-09-03 12:14:00,6.895,6.9099,6.89,6.895,251850.0
